year,産業分類並び順,産業階層,産業,地域コード,昼間就業者（人）,常住就業者（人）,常住就業者／うち自宅就業者（人）,常住就業者／うち地域内通勤者（人）,流入超過通勤者（人）,流入通勤者（人）,流入通勤者／うち都外から流入（人）,流出通勤者（人）,流出通勤者／うち都外へ流出（人）
2015,25,1,分類不能の産業,13102,22352.0,10635.0,469.0,653.0,11717.0,12876.0,5521.0,1159.0,102.0
2015,1,0,総数,13103,761174.0,89508.0,8368.0,26496.0,671666.0,707515.0,355133.0,35849.0,4628.0
2015,2,1,第1次産業,13103,358.0,62.0,9.0,31.0,296.0,317.0,168.0,21.0,7.0
2015,3,2,農業，林業,13103,310.0,56.0,7.0,29.0,254.0,273.0,140.0,19.0,7.0
2015,4,3,うち農業,13103,302.0,52.0,7.0,28.0,250.0,266.0,135.0,16.0,7.0
2015,5,2,漁業,13103,48.0,6.0,2.0,2.0,42.0,44.0,28.0,2.0,
2015,6,1,第2次産業,13103,129152.0,7768.0,616.0,2443.0,121384.0,125991.0,72109.0,4607.0,958.0
2015,7,2,鉱業，採石業，砂利採取業,13103,871.0,29.0,,17.0,842.0,853.0,408.0,11.0,1.0
2015,8,2,建設業,13103,34516.0,1673.0,181.0,543.0,32843.0,33770.0,19510.0,927.0,165.0
2015,9,2,製造業,13103,93765.0,6066.0,435.0,1883.0,87699.0,91368.0,52191.0,3669.0,792.0
2015,10,1,第3次産業,13103,591036.0,61152.0,7138.0,23080.0,529884.0,560058.0,273967.0,30174.0,3544.0
2015,11,2,電気・ガス・熱供給・水道業,13103,5081.0,243.0,3.0,72.0,4838.0,5003.0,2563.0,165.0,27.0
2015,12,2,情報通信業,13103,163862.0,7685.0,532.0,3401.0,156177.0,159870.0,82062.0,3693.0,315.0
2015,13,2,運輸業，郵便業,13103,27527.0,2425.0,80.0,696.0,25102.0,26709.0,15281.0,1607.0,212.0
2015,14,2,卸売業，小売業,13103,96659.0,9244.0,1168.0,3393.0,87415.0,91973.0,47596.0,4558.0,448.0
2015,15,2,金融業，保険業,13103,38512.0,4879.0,102.0,1169.0,33633.0,37195.0,17882.0,3562.0,176.0
2015,16,2,不動産業，物品賃貸業,13103,28751.0,4644.0,1548.0,1464.0,24107.0,25661.0,12719.0,1554.0,159.0
2015,17,2,学術研究，専門・技術サービス業,13103,68581.0,8184.0,1606.0,3319.0,60397.0,63578.0,27953.0,3181.0,317.0
2015,18,2,宿泊業，飲食サービス業,13103,36238.0,4744.0,464.0,2661.0,31494.0,33039.0,14046.0,1545.0,112.0
2015,19,2,生活関連サービス業，娯楽業,13103,20556.0,2552.0,448.0,1011.0,18004.0,19047.0,8647.0,1043.0,139.0
2015,20,2,教育，学習支援業,13103,13379.0,3256.0,273.0,879.0,10123.0,12183.0,5274.0,2060.0,430.0
2015,21,2,医療，福祉,13103,22123.0,6234.0,279.0,2327.0,15889.0,19430.0,7261.0,3541.0,905.0
2015,22,2,複合サービス事業,13103,1510.0,216.0,,77.0,1294.0,1431.0,494.0,137.0,7.0
2015,23,2,サービス業（他に分類されないもの）,13103,59964.0,4819.0,626.0,2085.0,55145.0,57192.0,28620.0,2047.0,167.0
2015,24,2,公務（他に分類されるものを除く）,13103,8293.0,2027.0,9.0,526.0,6266.0,7747.0,3569.0,1481.0,130.0
2015,25,1,分類不能の産業,13103,40628.0,20526.0,605.0,942.0,20102.0,21149.0,8889.0,1047.0,119.0
2015,1,0,総数,13104,519077.0,134848.0,11586.0,33865.0,384229.0,445643.0,192766.0,61414.0,5552.0
2015,2,1,第1次産業,13104,193.0,91.0,23.0,23.0,102.0,145.0,67.0,43.0,15.0
2015,3,2,農業，林業,13104,187.0,90.0,23.0,22.0,97.0,140.0,63.0,43.0,15.0
2015,4,3,うち農業,13104,169.0,83.0,22.0,21.0,86.0,124.0,57.0,38.0,14.0
2015,5,2,漁業,13104,6.0,1.0,,1.0,5.0,5.0,4.0,,
2015,6,1,第2次産業,13104,62143.0,11686.0,1322.0,2574.0,50457.0,57862.0,28752.0,7405.0,1090.0
2015,7,2,鉱業，採石業，砂利採取業,13104,29.0,25.0,1.0,1.0,4.0,27.0,14.0,23.0,
2015,8,2,建設業,13104,26369.0,3678.0,538.0,1040.0,22691.0,24588.0,12923.0,1897.0,240.0
2015,9,2,製造業,13104,35745.0,7983.0,783.0,1533.0,27762.0,33247.0,15815.0,5485.0,850.0
2015,10,1,第3次産業,13104,413479.0,92337.0,9238.0,29375.0,321142.0,372688.0,158373.0,51546.0,4250.0
2015,11,2,電気・ガス・熱供給・水道業,13104,3307.0,366.0,,81.0,2941.0,3223.0,1452.0,282.0,34.0
2015,12,2,情報通信業,13104,68840.0,11153.0,735.0,2356.0,57687.0,65607.0,31296.0,7920.0,370.0
2015,13,2,運輸業，郵便業,13104,9313.0,2729.0,108.0,594.0,6584.0,8523.0,3828.0,1939.0,212.0
2015,14,2,卸売業，小売業,13104,67547.0,14069.0,1460.0,4400.0,53478.0,61328.0,27403.0,7850.0,621.0
2015,15,2,金融業，保険業,13104,26905.0,5500.0,88.0,720.0,21405.0,26015.0,11017.0,4610.0,238.0
2015,16,2,不動産業，物品賃貸業,13104,25324.0,6087.0,2226.0,1586.0,19237.0,21263.0,9155.0,2026.0,151.0
2015,17,2,学術研究，専門・技術サービス業,13104,37027.0,9180.0,1850.0,2040.0,27847.0,32957.0,13893.0,5110.0,368.0
2015,18,2,宿泊業，飲食サービス業,13104,31940.0,8312.0,668.0,4285.0,23628.0,26743.0,9895.0,3115.0,151.0
2015,19,2,生活関連サービス業，娯楽業,13104,18804.0,4026.0,685.0,1372.0,14778.0,16590.0,7235.0,1812.0,191.0
2015,20,2,教育，学習支援業,13104,24191.0,6259.0,360.0,1804.0,17932.0,21923.0,8860.0,3991.0,625.0
2015,21,2,医療，福祉,13104,27862.0,10876.0,426.0,4650.0,16986.0,22544.0,7039.0,5558.0,840.0
2015,22,2,複合サービス事業,13104,773.0,315.0,,109.0,458.0,661.0,162.0,203.0,9.0
2015,23,2,サービス業（他に分類されないもの）,13104,48299.0,8332.0,617.0,3185.0,39967.0,44223.0,18527.0,4256.0,216.0
2015,24,2,公務（他に分類されるものを除く）,13104,23347.0,5133.0,15.0,2193.0,18214.0,21088.0,8611.0,2874.0,224.0
2015,25,1,分類不能の産業,13104,43262.0,30734.0,1003.0,1893.0,12528.0,14948.0,5574.0,2420.0,197.0
2015,1,0,総数,13105,178831.0,95226.0,8851.0,18404.0,83605.0,140933.0,65462.0,57328.0,5516.0
2015,2,1,第1次産業,13105,103.0,63.0,13.0,18.0,40.0,71.0,36.0,31.0,10.0
2015,3,2,農業，林業,13105,103.0,63.0,13.0,18.0,40.0,71.0,36.0,31.0,10.0
2015,4,3,うち農業,13105,97.0,55.0,13.0,18.0,42.0,65.0,31.0,23.0,9.0
2015,5,2,漁業,13105,,,,,,,,,
2015,6,1,第2次産業,13105,26981.0,10756.0,1190.0,1788.0,16225.0,23805.0,12739.0,7580.0,1139.0
2015,7,2,鉱業，採石業，砂利採取業,13105,63.0,48.0,2.0,1.0,15.0,60.0,4.0,45.0,1.0
2015,8,2,建設業,13105,6906.0,2491.0,341.0,430.0,4415.0,6044.0,3463.0,1629.0,206.0
2015,9,2,製造業,13105,20012.0,8217.0,847.0,1357.0,11795.0,17701.0,9272.0,5906.0,932.0
2015,10,1,第3次産業,13105,136844.0,72217.0,6997.0,15817.0,64627.0,112909.0,51114.0,48282.0,4259.0
2015,11,2,電気・ガス・熱供給・水道業,13105,361.0,250.0,2.0,7.0,111.0,349.0,207.0,238.0,32.0
2015,12,2,情報通信業,13105,19518.0,8439.0,537.0,1002.0,11079.0,17906.0,9037.0,6827.0,299.0
2015,13,2,運輸業，郵便業,13105,2521.0,1943.0,95.0,242.0,578.0,2122.0,1065.0,1544.0,184.0
2015,14,2,卸売業，小売業,13105,21688.0,11505.0,1389.0,2475.0,10183.0,17591.0,8822.0,7408.0,535.0
2015,15,2,金融業，保険業,13105,7134.0,5102.0,58.0,245.0,2032.0,6768.0,3326.0,4736.0,223.0
2015,16,2,不動産業，物品賃貸業,13105,4868.0,4040.0,1311.0,654.0,828.0,2799.0,1209.0,1971.0,137.0
2015,17,2,学術研究，専門・技術サービス業,13105,10089.0,8222.0,1502.0,927.0,1867.0,7555.0,3716.0,5688.0,369.0
2015,18,2,宿泊業，飲食サービス業,13105,10711.0,4925.0,590.0,1701.0,5786.0,8315.0,3767.0,2529.0,128.0
2015,19,2,生活関連サービス業，娯楽業,13105,4954.0,2319.0,375.0,558.0,2635.0,3949.0,1817.0,1314.0,116.0
2015,20,2,教育，学習支援業,13105,19515.0,6677.0,346.0,2484.0,12838.0,16634.0,6946.0,3796.0,718.0
2015,21,2,医療，福祉,13105,17559.0,10113.0,319.0,3781.0,7446.0,13344.0,4244.0,5898.0,1154.0
2015,22,2,複合サービス事業,13105,445.0,165.0,1.0,54.0,280.0,388.0,148.0,108.0,4.0
2015,23,2,サービス業（他に分類されないもの）,13105,14044.0,5375.0,466.0,1286.0,8669.0,12172.0,5434.0,3503.0,153.0
2015,24,2,公務（他に分類されるものを除く）,13105,3437.0,3142.0,6.0,401.0,295.0,3017.0,1376.0,2722.0,207.0
2015,25,1,分類不能の産業,13105,14903.0,12190.0,651.0,781.0,2713.0,4148.0,1573.0,1435.0,108.0
2015,1,0,総数,13106,189188.0,85952.0,12653.0,18323.0,103236.0,143854.0,78051.0,40618.0,4355.0
2015,2,1,第1次産業,13106,93.0,53.0,9.0,11.0,40.0,71.0,38.0,31.0,10.0
2015,3,2,農業，林業,13106,92.0,51.0,9.0,11.0,41.0,70.0,37.0,29.0,10.0
2015,4,3,うち農業,13106,88.0,50.0,9.0,10.0,38.0,67.0,34.0,29.0,10.0
2015,5,2,漁業,13106,1.0,2.0,,,-1.0,1.0,1.0,2.0,
2015,6,1,第2次産業,13106,37905.0,12806.0,2877.0,3170.0,25099.0,31445.0,18588.0,6346.0,1093.0
2015,7,2,鉱業，採石業，砂利採取業,13106,21.0,17.0,1.0,2.0,4.0,18.0,11.0,14.0,2.0
2015,8,2,建設業,13106,9876.0,3136.0,568.0,722.0,6740.0,8412.0,5216.0,1672.0,245.0
2015,9,2,製造業,13106,28008.0,9653.0,2308.0,2446.0,18355.0,23015.0,13361.0,4660.0,846.0
2015,10,1,第3次産業,13106,133497.0,57558.0,8897.0,14314.0,75939.0,108740.0,57915.0,32801.0,3107.0
2015,11,2,電気・ガス・熱供給・水道業,13106,560.0,189.0,1.0,11.0,371.0,542.0,286.0,171.0,27.0
2015,12,2,情報通信業,13106,12314.0,6074.0,350.0,476.0,6240.0,11390.0,6900.0,5150.0,312.0
2015,13,2,運輸業，郵便業,13106,6277.0,2298.0,121.0,412.0,3979.0,5658.0,3520.0,1679.0,223.0
2015,14,2,卸売業，小売業,13106,44857.0,14413.0,2932.0,4790.0,30444.0,36720.0,20126.0,6276.0,627.0
2015,15,2,金融業，保険業,13106,5181.0,2363.0,68.0,186.0,2818.0,4893.0,2696.0,2075.0,153.0
2015,16,2,不動産業，物品賃貸業,13106,5887.0,3276.0,1190.0,655.0,2611.0,3914.0,1994.0,1303.0,106.0
2015,17,2,学術研究，専門・技術サービス業,13106,10320.0,4402.0,872.0,641.0,5918.0,8735.0,5072.0,2817.0,291.0
2015,18,2,宿泊業，飲食サービス業,13106,13523.0,6919.0,1406.0,2774.0,6604.0,9108.0,3822.0,2504.0,123.0
2015,19,2,生活関連サービス業，娯楽業,13106,4924.0,2506.0,556.0,663.0,2418.0,3610.0,1717.0,1192.0,146.0
2015,20,2,教育，学習支援業,13106,4907.0,2684.0,196.0,482.0,2223.0,4166.0,1855.0,1943.0,354.0
2015,21,2,医療，福祉,13106,8090.0,5136.0,276.0,1598.0,2954.0,6118.0,2481.0,3164.0,393.0
2015,22,2,複合サービス事業,13106,552.0,159.0,,38.0,393.0,514.0,233.0,121.0,11.0
2015,23,2,サービス業（他に分類されないもの）,13106,12599.0,5429.0,925.0,1183.0,7170.0,10291.0,5313.0,3121.0,199.0
2015,24,2,公務（他に分類されるものを除く）,13106,3506.0,1710.0,4.0,405.0,1796.0,3081.0,1900.0,1285.0,142.0
2015,25,1,分類不能の産業,13106,17693.0,15535.0,870.0,828.0,2158.0,3598.0,1510.0,1440.0,145.0
