_id,産業階層,産業分類並び順,産業,地域階層,地域コード,地域,昼間就業者（人）,常住就業者（人）,常住就業者／うち自宅就業者（人）,常住就業者／うち地域内通勤者（人）,流入超過通勤者（人）,流入通勤者（人）,流入通勤者／うち都外から流入（人）,流出通勤者（人）,流出通勤者／うち都外へ流出（人）
1135,1,10,第３次産業,2,13222,東久留米市,23172,37693,2993,8492,-14521,10794,3608,25315,2992
1136,2,11,電気・ガス・熱供給・水道業,2,13222,東久留米市,57,125,2,8,-68,46,15,114,7
1137,2,12,情報通信業,2,13222,東久留米市,1477,3259,683,168,-1782,574,214,2356,151
1138,2,13,運輸業，郵便業,2,13222,東久留米市,1223,2375,69,337,-1152,706,222,1858,519
1139,2,14,卸売業，小売業,2,13222,東久留米市,5604,7444,397,2213,-1840,2826,901,4666,612
1140,2,15,金融業，保険業,2,13222,東久留米市,447,1518,56,70,-1071,287,109,1358,105
1141,2,16,不動産業，物品賃貸業,2,13222,東久留米市,753,1413,268,222,-660,223,77,883,95
1142,2,17,学術研究，専門・技術サービス業,2,13222,東久留米市,1096,2307,663,154,-1211,241,105,1452,145
1143,2,18,宿泊業，飲食サービス業,2,13222,東久留米市,1625,2397,105,831,-772,624,247,1396,120
1144,2,19,生活関連サービス業，娯楽業,2,13222,東久留米市,1222,1699,161,471,-477,522,214,999,162
1145,2,20,教育，学習支援業,2,13222,東久留米市,1944,2694,193,596,-750,1123,315,1873,236
1146,2,21,医療，福祉,2,13222,東久留米市,4733,6439,150,2163,-1706,2305,760,4011,425
1147,2,22,複合サービス事業,2,13222,東久留米市,310,247,2,98,63,204,51,141,7
1148,2,23,サービス業（他に分類されないもの）,2,13222,東久留米市,1897,3926,230,843,-2029,670,220,2699,250
1149,2,24,公務（他に分類されるものを除く）,2,13222,東久留米市,784,1850,14,318,-1066,443,158,1509,158
1150,1,25,分類不能の産業,2,13222,東久留米市,1344,1661,220,235,-317,133,37,450,54
1151,0,1,総数,2,13223,武蔵村山市,23601,26787,2165,8168,-3186,11622,1409,14808,1366
1152,1,2,第１次産業,2,13223,武蔵村山市,330,371,223,87,-41,19,1,60,8
1153,2,3,農業，林業,2,13223,武蔵村山市,330,369,223,87,-39,19,1,58,6
1154,3,4,うち農業,2,13223,武蔵村山市,329,368,222,87,-39,19,1,58,6
1155,2,5,漁業,2,13223,武蔵村山市,-,2,-,-,-2,-,-,2,2
1156,1,6,第２次産業,2,13223,武蔵村山市,6163,6537,738,1820,-374,3230,452,3604,507
1157,2,7,鉱業，採石業，砂利採取業,2,13223,武蔵村山市,-,2,-,-,-2,-,-,2,1
1158,2,8,建設業,2,13223,武蔵村山市,2162,2765,548,611,-603,760,120,1363,193
1159,2,9,製造業,2,13223,武蔵村山市,4001,3770,190,1209,231,2470,332,2239,313
1160,1,10,第３次産業,2,13223,武蔵村山市,16053,18718,1060,6060,-2665,8247,939,10912,839
1161,2,11,電気・ガス・熱供給・水道業,2,13223,武蔵村山市,41,90,1,11,-49,24,1,73,4
1162,2,12,情報通信業,2,13223,武蔵村山市,218,712,126,20,-494,45,11,539,34
1163,2,13,運輸業，郵便業,2,13223,武蔵村山市,2035,2044,61,592,-9,1270,154,1279,204
1164,2,14,卸売業，小売業,2,13223,武蔵村山市,4068,4208,231,1573,-140,2113,282,2253,160
1165,2,15,金融業，保険業,2,13223,武蔵村山市,198,388,8,48,-190,136,11,326,19
1166,2,16,不動産業，物品賃貸業,2,13223,武蔵村山市,404,588,107,127,-184,150,21,334,23
1167,2,17,学術研究，専門・技術サービス業,2,13223,武蔵村山市,518,732,154,101,-214,243,30,457,50
1168,2,18,宿泊業，飲食サービス業,2,13223,武蔵村山市,1151,1432,68,592,-281,432,32,713,42
1169,2,19,生活関連サービス業，娯楽業,2,13223,武蔵村山市,832,1049,97,358,-217,323,35,540,40
1170,2,20,教育，学習支援業,2,13223,武蔵村山市,1144,904,52,282,240,790,68,550,44
1171,2,21,医療，福祉,2,13223,武蔵村山市,3264,3330,60,1355,-66,1767,177,1833,90
1172,2,22,複合サービス事業,2,13223,武蔵村山市,209,142,-,63,67,143,7,76,2
1173,2,23,サービス業（他に分類されないもの）,2,13223,武蔵村山市,1454,2146,92,675,-692,571,89,1263,89
1174,2,24,公務（他に分類されるものを除く）,2,13223,武蔵村山市,517,953,3,263,-436,240,21,676,38
1175,1,25,分類不能の産業,2,13223,武蔵村山市,1055,1161,144,201,-106,126,17,232,12
1176,0,1,総数,2,13224,多摩市,63095,64407,5381,17650,-1312,37453,11163,38765,5589
1177,1,2,第１次産業,2,13224,多摩市,315,340,96,129,-25,89,31,114,26
1178,2,3,農業，林業,2,13224,多摩市,315,340,96,129,-25,89,31,114,26
1179,3,4,うち農業,2,13224,多摩市,312,337,96,127,-25,88,30,113,26
1180,2,5,漁業,2,13224,多摩市,-,-,-,-,-,-,-,-,-
1181,1,6,第２次産業,2,13224,多摩市,6348,8664,733,1380,-2316,3901,1473,6217,1428
1182,2,7,鉱業，採石業，砂利採取業,2,13224,多摩市,1,8,-,-,-7,1,-,8,1
1183,2,8,建設業,2,13224,多摩市,2724,3308,361,618,-584,1524,554,2108,378
1184,2,9,製造業,2,13224,多摩市,3623,5348,372,762,-1725,2376,919,4101,1049
1185,1,10,第３次産業,2,13224,多摩市,54222,53133,4218,15758,1089,32955,9498,31866,4069
1186,2,11,電気・ガス・熱供給・水道業,2,13224,多摩市,176,196,5,21,-20,149,46,169,21
1187,2,12,情報通信業,2,13224,多摩市,7191,5677,1054,767,1514,5287,2158,3773,379
1188,2,13,運輸業，郵便業,2,13224,多摩市,2777,2980,81,721,-203,1879,427,2082,332
1189,2,14,卸売業，小売業,2,13224,多摩市,8714,9322,418,3031,-608,5004,1255,5612,741
1190,2,15,金融業，保険業,2,13224,多摩市,2739,2098,83,418,641,2203,655,1562,114
1191,2,16,不動産業，物品賃貸業,2,13224,多摩市,1841,2285,383,495,-444,862,233,1306,155
1192,2,17,学術研究，専門・技術サービス業,2,13224,多摩市,2763,3946,1085,475,-1183,1123,440,2306,353
1193,2,18,宿泊業，飲食サービス業,2,13224,多摩市,3725,3488,73,1701,237,1835,502,1598,199
1194,2,19,生活関連サービス業，娯楽業,2,13224,多摩市,2445,2226,168,735,219,1466,437,1247,163
1195,2,20,教育，学習支援業,2,13224,多摩市,4802,4459,296,1117,343,3330,939,2987,398
1196,2,21,医療，福祉,2,13224,多摩市,8698,8160,186,3556,538,4805,992,4267,708
1197,2,22,複合サービス事業,2,13224,多摩市,134,201,1,42,-67,88,15,155,5
1198,2,23,サービス業（他に分類されないもの）,2,13224,多摩市,6788,6399,364,2236,389,3977,1180,3588,374
1199,2,24,公務（他に分類されるものを除く）,2,13224,多摩市,1429,1696,21,443,-267,947,219,1214,127
1200,1,25,分類不能の産業,2,13224,多摩市,2210,2270,334,383,-60,508,161,568,66
1201,0,1,総数,2,13225,稲城市,26035,41473,4020,8002,-15438,12721,5013,28159,6680
1202,1,2,第１次産業,2,13225,稲城市,443,434,293,83,9,66,24,57,22
1203,2,3,農業，林業,2,13225,稲城市,443,434,293,83,9,66,24,57,22
1204,3,4,うち農業,2,13225,稲城市,442,431,293,83,11,65,24,54,22
1205,2,5,漁業,2,13225,稲城市,-,-,-,-,-,-,-,-,-
1206,1,6,第２次産業,2,13225,稲城市,4746,6890,712,1199,-2144,2641,1072,4785,1551
1207,2,7,鉱業，採石業，砂利採取業,2,13225,稲城市,1,8,-,-,-7,1,1,8,1
1208,2,8,建設業,2,13225,稲城市,1948,2675,341,579,-727,890,368,1617,411
1209,2,9,製造業,2,13225,稲城市,2797,4207,371,620,-1410,1750,703,3160,1139
1210,1,10,第３次産業,2,13225,稲城市,19826,32857,2783,6515,-13031,9890,3869,22921,5019
1211,2,11,電気・ガス・熱供給・水道業,2,13225,稲城市,51,127,5,7,-76,38,16,114,21
1212,2,12,情報通信業,2,13225,稲城市,1390,4061,731,93,-2671,527,267,3198,583
1213,2,13,運輸業，郵便業,2,13225,稲城市,1003,1749,51,279,-746,618,171,1364,312
1214,2,14,卸売業，小売業,2,13225,稲城市,3842,5844,399,1494,-2002,1819,792,3821,861
1215,2,15,金融業，保険業,2,13225,稲城市,311,1380,69,41,-1069,183,61,1252,127
1216,2,16,不動産業，物品賃貸業,2,13225,稲城市,689,1317,263,153,-628,241,82,869,165
1217,2,17,学術研究，専門・技術サービス業,2,13225,稲城市,929,2416,540,131,-1487,217,100,1704,395
1218,2,18,宿泊業，飲食サービス業,2,13225,稲城市,1366,1953,76,664,-587,565,278,1152,273
1219,2,19,生活関連サービス業，娯楽業,2,13225,稲城市,1708,1586,131,501,122,1032,495,910,201
1220,2,20,教育，学習支援業,2,13225,稲城市,1740,2660,189,483,-920,1043,366,1963,459
1221,2,21,医療，福祉,2,13225,稲城市,4110,4809,98,1644,-699,2291,819,2990,882
1222,2,22,複合サービス事業,2,13225,稲城市,77,138,-,30,-61,45,6,106,29
1223,2,23,サービス業（他に分類されないもの）,2,13225,稲城市,1907,3448,216,643,-1541,942,316,2483,444
1224,2,24,公務（他に分類されるものを除く）,2,13225,稲城市,703,1369,15,352,-666,329,100,995,267
1225,1,25,分類不能の産業,2,13225,稲城市,1020,1292,232,205,-272,124,48,396,88
1226,0,1,総数,2,13227,羽村市,22693,24077,1697,6671,-1384,13618,1512,15002,1276
1227,1,2,第１次産業,2,13227,羽村市,196,202,100,49,-6,45,8,51,5
1228,2,3,農業，林業,2,13227,羽村市,196,202,100,49,-6,45,8,51,5
1229,3,4,うち農業,2,13227,羽村市,195,193,100,49,2,45,8,43,5
1230,2,5,漁業,2,13227,羽村市,-,-,-,-,-,-,-,-,-
1231,1,6,第２次産業,2,13227,羽村市,8253,6544,364,2114,1709,5650,700,3941,499
1232,2,7,鉱業，採石業，砂利採取業,2,13227,羽村市,3,8,-,1,-5,2,-,7,-
1233,2,8,建設業,2,13227,羽村市,909,1342,203,253,-433,391,53,824,96
1234,2,9,製造業,2,13227,羽村市,7341,5194,161,1860,2147,5257,647,3110,403
1235,1,10,第３次産業,2,13227,羽村市,13572,16612,1147,4356,-3040,7791,794,10831,755
1236,2,11,電気・ガス・熱供給・水道業,2,13227,羽村市,103,118,-,17,-15,84,9,99,5
1237,2,12,情報通信業,2,13227,羽村市,342,769,141,42,-427,150,28,577,59
1238,2,13,運輸業，郵便業,2,13227,羽村市,1321,1358,37,294,-37,951,137,988,145
1239,2,14,卸売業，小売業,2,13227,羽村市,2432,3102,182,835,-670,1359,136,2029,165
1240,2,15,金融業，保険業,2,13227,羽村市,260,445,17,53,-185,187,14,372,14
1241,2,16,不動産業，物品賃貸業,2,13227,羽村市,410,577,141,97,-167,154,12,321,15
1242,2,17,学術研究，専門・技術サービス業,2,13227,羽村市,965,817,190,137,148,630,74,482,53
1243,2,18,宿泊業，飲食サービス業,2,13227,羽村市,1164,1265,70,516,-101,558,33,659,37
1244,2,19,生活関連サービス業，娯楽業,2,13227,羽村市,591,813,118,171,-222,278,20,500,32
1245,2,20,教育，学習支援業,2,13227,羽村市,1143,1164,71,349,-21,709,44,730,37
1246,2,21,医療，福祉,2,13227,羽村市,2687,3357,65,982,-670,1605,153,2275,103
1247,2,22,複合サービス事業,2,13227,羽村市,236,164,-,62,72,172,7,100,1
1248,2,23,サービス業（他に分類されないもの）,2,13227,羽村市,1394,1846,107,517,-452,725,105,1177,69
1249,2,24,公務（他に分類されるものを除く）,2,13227,羽村市,524,817,8,284,-293,229,22,522,20
1250,1,25,分類不能の産業,2,13227,羽村市,672,719,86,152,-47,132,10,179,17
1251,0,1,総数,2,13228,あきる野市,24227,35245,3186,10284,-11018,9132,973,20150,1326
1252,1,2,第１次産業,2,13228,あきる野市,581,607,330,155,-26,86,10,112,3
1253,2,3,農業，林業,2,13228,あきる野市,580,601,330,154,-21,86,10,107,3
1254,3,4,うち農業,2,13228,あきる野市,553,561,325,145,-8,73,7,81,3
1255,2,5,漁業,2,13228,あきる野市,1,6,-,1,-5,-,-,5,-
1256,1,6,第２次産業,2,13228,あきる野市,5408,8146,834,1947,-2738,2270,343,5008,489
1257,2,7,鉱業，採石業，砂利採取業,2,13228,あきる野市,10,22,-,5,-12,4,-,16,-
1258,2,8,建設業,2,13228,あきる野市,2536,2995,563,873,-459,889,201,1348,130
1259,2,9,製造業,2,13228,あきる野市,2862,5129,271,1069,-2267,1377,142,3644,359
1260,1,10,第３次産業,2,13228,あきる野市,17092,25119,1828,7959,-8027,6685,606,14712,812
1261,2,11,電気・ガス・熱供給・水道業,2,13228,あきる野市,102,133,-,17,-31,83,7,114,1
1262,2,12,情報通信業,2,13228,あきる野市,271,864,182,22,-593,41,26,634,51
1263,2,13,運輸業，郵便業,2,13228,あきる野市,863,1889,66,285,-1026,426,64,1452,151
1264,2,14,卸売業，小売業,2,13228,あきる野市,3306,5007,396,1605,-1701,1151,152,2852,178
1265,2,15,金融業，保険業,2,13228,あきる野市,243,499,26,66,-256,147,20,403,14
1266,2,16,不動産業，物品賃貸業,2,13228,あきる野市,388,702,149,131,-314,85,10,399,22
1267,2,17,学術研究，専門・技術サービス業,2,13228,あきる野市,593,1056,270,146,-463,152,28,615,62
1268,2,18,宿泊業，飲食サービス業,2,13228,あきる野市,1344,1907,117,831,-563,344,30,907,41
1269,2,19,生活関連サービス業，娯楽業,2,13228,あきる野市,1234,1462,184,539,-228,477,38,705,42
1270,2,20,教育，学習支援業,2,13228,あきる野市,1555,1719,101,623,-164,805,48,969,57
1271,2,21,医療，福祉,2,13228,あきる野市,4571,5765,122,2393,-1194,1959,103,3153,82
1272,2,22,複合サービス事業,2,13228,あきる野市,395,298,3,192,97,199,4,102,3
1273,2,23,サービス業（他に分類されないもの）,2,13228,あきる野市,1355,2510,202,680,-1155,392,47,1547,85
1274,2,24,公務（他に分類されるものを除く）,2,13228,あきる野市,872,1308,10,429,-436,424,29,860,23
1275,1,25,分類不能の産業,2,13228,あきる野市,1146,1373,194,223,-227,91,14,318,22
1276,0,1,総数,2,13229,西東京市,52631,88162,8778,16504,-35531,24359,8287,59890,5336
1277,1,2,第１次産業,2,13229,西東京市,513,536,355,86,-23,68,20,91,14
1278,2,3,農業，林業,2,13229,西東京市,513,533,355,86,-20,68,20,88,13
1279,3,4,うち農業,2,13229,西東京市,513,530,355,86,-17,68,20,85,13
1280,2,5,漁業,2,13229,西東京市,-,3,-,-,-3,-,-,3,1
1281,1,6,第２次産業,2,13229,西東京市,6815,11865,1267,1468,-5050,3704,1550,8754,1396
1282,2,7,鉱業，採石業，砂利採取業,2,13229,西東京市,2,24,2,-,-22,-,-,22,1
1283,2,8,建設業,2,13229,西東京市,4012,5310,743,876,-1298,2134,922,3432,459
1284,2,9,製造業,2,13229,西東京市,2801,6531,522,592,-3730,1570,628,5300,936
1285,1,10,第３次産業,2,13229,西東京市,43076,73005,6693,14635,-29929,20312,6588,50241,3857
1286,2,11,電気・ガス・熱供給・水道業,2,13229,西東京市,40,245,7,2,-205,30,12,235,25
1287,2,12,情報通信業,2,13229,西東京市,3507,8980,1784,425,-5473,1189,542,6662,265
1288,2,13,運輸業，郵便業,2,13229,西東京市,1638,3244,86,428,-1606,1028,468,2634,455
1289,2,14,卸売業，小売業,2,13229,西東京市,7789,13240,763,3034,-5451,3708,1316,9159,795
1290,2,15,金融業，保険業,2,13229,西東京市,1582,3582,118,305,-2000,1109,334,3109,183
1291,2,16,不動産業，物品賃貸業,2,13229,西東京市,2149,3214,602,506,-1065,961,366,2026,144
1292,2,17,学術研究，専門・技術サービス業,2,13229,西東京市,2441,5365,1532,303,-2924,496,197,3420,256
1293,2,18,宿泊業，飲食サービス業,2,13229,西東京市,3027,4934,202,1493,-1907,1201,485,3108,220
1294,2,19,生活関連サービス業，娯楽業,2,13229,西東京市,2253,3212,422,766,-959,979,355,1938,204
1295,2,20,教育，学習支援業,2,13229,西東京市,3535,5469,397,1082,-1934,1977,460,3911,367
1296,2,21,医療，福祉,2,13229,西東京市,9224,11017,290,4148,-1793,4586,1177,6379,450
1297,2,22,複合サービス事業,2,13229,西東京市,186,317,-,54,-131,126,24,257,11
1298,2,23,サービス業（他に分類されないもの）,2,13229,西東京市,4115,7307,466,1614,-3192,1851,552,5043,345
1299,2,24,公務（他に分類されるものを除く）,2,13229,西東京市,1590,2879,24,475,-1289,1071,300,2360,137
1300,1,25,分類不能の産業,2,13229,西東京市,2227,2756,463,315,-529,275,129,804,69
1301,0,1,総数,1,13300,郡部,30285,24226,2304,8332,6059,18565,3106,12506,1605
1302,1,2,第１次産業,1,13300,郡部,651,517,260,…,…,…,…,…,…
1303,2,3,農業，林業,1,13300,郡部,632,510,259,…,…,…,…,…,…
1304,3,4,うち農業,1,13300,郡部,477,439,249,…,…,…,…,…,…
1305,2,5,漁業,1,13300,郡部,19,7,1,…,…,…,…,…,…
1306,1,6,第２次産業,1,13300,郡部,10398,6642,649,…,…,…,…,…,…
1307,2,7,鉱業，採石業，砂利採取業,1,13300,郡部,104,53,-,…,…,…,…,…,…
1308,2,8,建設業,1,13300,郡部,2191,2289,378,…,…,…,…,…,…
1309,2,9,製造業,1,13300,郡部,8103,4300,271,…,…,…,…,…,…
1310,1,10,第３次産業,1,13300,郡部,18392,16207,1275,…,…,…,…,…,…
1311,2,11,電気・ガス・熱供給・水道業,1,13300,郡部,54,85,1,…,…,…,…,…,…
1312,2,12,情報通信業,1,13300,郡部,153,369,79,…,…,…,…,…,…
1313,2,13,運輸業，郵便業,1,13300,郡部,2636,1812,67,…,…,…,…,…,…
1314,2,14,卸売業，小売業,1,13300,郡部,4183,3197,293,…,…,…,…,…,…
1315,2,15,金融業，保険業,1,13300,郡部,173,271,17,…,…,…,…,…,…
1316,2,16,不動産業，物品賃貸業,1,13300,郡部,403,415,107,…,…,…,…,…,…
1317,2,17,学術研究，専門・技術サービス業,1,13300,郡部,421,472,136,…,…,…,…,…,…
1318,2,18,宿泊業，飲食サービス業,1,13300,郡部,1360,1432,151,…,…,…,…,…,…
1319,2,19,生活関連サービス業，娯楽業,1,13300,郡部,961,945,139,…,…,…,…,…,…
1320,2,20,教育，学習支援業,1,13300,郡部,880,825,43,…,…,…,…,…,…
1321,2,21,医療，福祉,1,13300,郡部,4118,3595,69,…,…,…,…,…,…
1322,2,22,複合サービス事業,1,13300,郡部,135,154,2,…,…,…,…,…,…
1323,2,23,サービス業（他に分類されないもの）,1,13300,郡部,2110,1897,147,…,…,…,…,…,…
1324,2,24,公務（他に分類されるものを除く）,1,13300,郡部,805,738,24,…,…,…,…,…,…
1325,1,25,分類不能の産業,1,13300,郡部,844,860,120,…,…,…,…,…,…
1326,0,1,総数,2,13303,瑞穂町,19043,14736,1381,4469,4307,12328,2564,8021,1333
1327,1,2,第１次産業,2,13303,瑞穂町,312,277,174,72,35,66,17,31,7
1328,2,3,農業，林業,2,13303,瑞穂町,312,276,174,72,36,66,17,30,6
1329,3,4,うち農業,2,13303,瑞穂町,306,267,172,69,39,65,17,26,5
1330,2,5,漁業,2,13303,瑞穂町,-,1,-,-,-1,-,-,1,1
1331,1,6,第２次産業,2,13303,瑞穂町,7695,4370,412,1445,3325,5606,1105,2281,513
1332,2,7,鉱業，採石業，砂利採取業,2,13303,瑞穂町,5,3,-,-,2,5,-,3,-
1333,2,8,建設業,2,13303,瑞穂町,1346,1378,246,329,-32,632,157,664,132
1334,2,9,製造業,2,13303,瑞穂町,6344,2989,166,1116,3355,4969,948,1614,381
1335,1,10,第３次産業,2,13303,瑞穂町,10411,9423,717,2813,988,6574,1423,5586,793
1336,2,11,電気・ガス・熱供給・水道業,2,13303,瑞穂町,4,31,-,1,-27,3,-,30,1
1337,2,12,情報通信業,2,13303,瑞穂町,90,227,49,5,-137,30,13,167,16
1338,2,13,運輸業，郵便業,2,13303,瑞穂町,2187,1332,50,385,855,1696,358,841,224
1339,2,14,卸売業，小売業,2,13303,瑞穂町,2674,2060,162,711,614,1740,436,1126,176
1340,2,15,金融業，保険業,2,13303,瑞穂町,108,171,8,19,-63,78,10,141,11
1341,2,16,不動産業，物品賃貸業,2,13303,瑞穂町,314,296,94,63,18,139,30,121,12
1342,2,17,学術研究，専門・技術サービス業,2,13303,瑞穂町,211,265,66,20,-54,120,25,174,22
1343,2,18,宿泊業，飲食サービス業,2,13303,瑞穂町,637,788,60,282,-151,260,56,411,44
1344,2,19,生活関連サービス業，娯楽業,2,13303,瑞穂町,560,507,73,157,53,310,48,257,36
1345,2,20,教育，学習支援業,2,13303,瑞穂町,480,456,26,161,24,287,42,263,33
1346,2,21,医療，福祉,2,13303,瑞穂町,1412,1728,39,464,-316,868,192,1184,117
1347,2,22,複合サービス事業,2,13303,瑞穂町,62,82,1,18,-20,40,1,60,2
1348,2,23,サービス業（他に分類されないもの）,2,13303,瑞穂町,1338,1125,84,391,213,816,170,603,78
1349,2,24,公務（他に分類されるものを除く）,2,13303,瑞穂町,334,355,5,136,-21,187,42,208,21
1350,1,25,分類不能の産業,2,13303,瑞穂町,625,666,78,139,-41,82,19,123,20
1351,0,1,総数,2,13305,日の出町,7851,6561,578,1970,1290,5149,310,3859,216
1352,1,2,第１次産業,2,13305,日の出町,170,137,65,46,33,59,5,26,1
1353,2,3,農業，林業,2,13305,日の出町,166,135,65,45,31,56,5,25,1
1354,3,4,うち農業,2,13305,日の出町,121,129,65,42,-8,14,1,22,1
1355,2,5,漁業,2,13305,日の出町,4,2,-,1,2,3,-,1,-
1356,1,6,第２次産業,2,13305,日の出町,1963,1627,169,459,336,1299,112,963,74
1357,2,7,鉱業，採石業，砂利採取業,2,13305,日の出町,19,5,-,2,14,17,4,3,-
1358,2,8,建設業,2,13305,日の出町,459,618,94,158,-159,182,19,341,23
1359,2,9,製造業,2,13305,日の出町,1485,1004,75,299,481,1100,89,619,51
1360,1,10,第３次産業,2,13305,日の出町,5572,4672,317,1446,900,3743,190,2843,141
1361,2,11,電気・ガス・熱供給・水道業,2,13305,日の出町,8,33,-,1,-25,7,2,32,3
1362,2,12,情報通信業,2,13305,日の出町,41,118,25,4,-77,12,4,89,11
1363,2,13,運輸業，郵便業,2,13305,日の出町,331,332,11,55,-1,255,13,256,28
1364,2,14,卸売業，小売業,2,13305,日の出町,1287,873,73,263,414,933,56,519,27
1365,2,15,金融業，保険業,2,13305,日の出町,47,73,6,3,-26,37,4,63,3
1366,2,16,不動産業，物品賃貸業,2,13305,日の出町,70,98,11,21,-28,37,8,65,1
1367,2,17,学術研究，専門・技術サービス業,2,13305,日の出町,140,154,50,12,-14,75,3,89,10
1368,2,18,宿泊業，飲食サービス業,2,13305,日の出町,379,356,11,136,23,226,3,203,11
1369,2,19,生活関連サービス業，娯楽業,2,13305,日の出町,279,314,46,98,-35,132,4,167,4
1370,2,20,教育，学習支援業,2,13305,日の出町,233,264,13,61,-31,159,6,190,11
1371,2,21,医療，福祉,2,13305,日の出町,2016,1320,22,527,696,1452,61,756,12
1372,2,22,複合サービス事業,2,13305,日の出町,32,41,1,7,-9,24,1,33,-
1373,2,23,サービス業（他に分類されないもの）,2,13305,日の出町,519,492,42,178,27,291,24,264,17
1374,2,24,公務（他に分類されるものを除く）,2,13305,日の出町,190,204,6,80,-14,103,1,117,3
1375,1,25,分類不能の産業,2,13305,日の出町,146,125,27,19,21,48,3,27,-
1376,0,1,総数,2,13307,檜原村,1095,935,136,409,160,500,89,340,8
1377,1,2,第１次産業,2,13307,檜原村,65,35,12,19,30,33,7,3,-
1378,2,3,農業，林業,2,13307,檜原村,64,35,12,19,29,32,7,3,-
1379,3,4,うち農業,2,13307,檜原村,17,11,8,1,6,7,-,1,-
1380,2,5,漁業,2,13307,檜原村,1,-,-,-,1,1,-,-,-
1381,1,6,第２次産業,2,13307,檜原村,213,179,20,80,34,106,28,72,3
1382,2,7,鉱業，採石業，砂利採取業,2,13307,檜原村,8,4,-,3,4,5,-,1,-
1383,2,8,建設業,2,13307,檜原村,112,83,9,40,29,58,18,29,1
1384,2,9,製造業,2,13307,檜原村,93,92,11,37,1,43,10,42,2
1385,1,10,第３次産業,2,13307,檜原村,761,664,90,299,97,354,53,257,4
1386,2,11,電気・ガス・熱供給・水道業,2,13307,檜原村,1,-,-,-,1,1,-,-,-
1387,2,12,情報通信業,2,13307,檜原村,9,8,1,-,1,8,4,7,1
1388,2,13,運輸業，郵便業,2,13307,檜原村,35,44,2,12,-9,18,10,27,1
1389,2,14,卸売業，小売業,2,13307,檜原村,83,88,20,31,-5,29,12,34,-
1390,2,15,金融業，保険業,2,13307,檜原村,5,8,-,-,-3,5,4,8,1
1391,2,16,不動産業，物品賃貸業,2,13307,檜原村,6,6,1,1,-,4,-,4,-
1392,2,17,学術研究，専門・技術サービス業,2,13307,檜原村,25,20,8,4,5,13,3,8,-
1393,2,18,宿泊業，飲食サービス業,2,13307,檜原村,93,82,33,35,11,24,3,13,-
1394,2,19,生活関連サービス業，娯楽業,2,13307,檜原村,35,44,8,15,-9,11,3,20,1
1395,2,20,教育，学習支援業,2,13307,檜原村,54,26,1,12,28,40,2,12,-
1396,2,21,医療，福祉,2,13307,檜原村,217,166,3,87,51,122,3,71,-
1397,2,22,複合サービス事業,2,13307,檜原村,9,7,-,3,2,6,-,4,-
1398,2,23,サービス業（他に分類されないもの）,2,13307,檜原村,93,107,10,56,-14,23,8,37,-
1399,2,24,公務（他に分類されるものを除く）,2,13307,檜原村,96,58,3,43,38,50,1,12,-
1400,1,25,分類不能の産業,2,13307,檜原村,56,57,14,11,-1,7,1,8,1
1401,0,1,総数,2,13308,奥多摩町,2296,1994,209,1058,302,1014,143,712,48
1402,1,2,第１次産業,2,13308,奥多摩町,104,68,9,48,36,47,6,11,3
1403,2,3,農業，林業,2,13308,奥多摩町,90,64,8,45,26,37,5,11,3
1404,3,4,うち農業,2,13308,奥多摩町,33,32,4,24,1,5,1,4,1
1405,2,5,漁業,2,13308,奥多摩町,14,4,1,3,10,10,1,-,-
1406,1,6,第２次産業,2,13308,奥多摩町,527,466,48,229,61,243,47,182,14
1407,2,7,鉱業，採石業，砂利採取業,2,13308,奥多摩町,72,41,-,39,31,33,3,2,-
1408,2,8,建設業,2,13308,奥多摩町,274,210,29,116,64,127,35,63,6
1409,2,9,製造業,2,13308,奥多摩町,181,215,19,74,-34,83,9,117,8
1410,1,10,第３次産業,2,13308,奥多摩町,1648,1448,151,779,200,714,86,514,29
1411,2,11,電気・ガス・熱供給・水道業,2,13308,奥多摩町,41,21,1,5,20,35,6,15,-
1412,2,12,情報通信業,2,13308,奥多摩町,13,16,4,1,-3,8,4,11,1
1413,2,13,運輸業，郵便業,2,13308,奥多摩町,83,104,4,30,-21,49,4,70,13
1414,2,14,卸売業，小売業,2,13308,奥多摩町,139,176,38,50,-37,50,9,87,1
1415,2,15,金融業，保険業,2,13308,奥多摩町,13,19,3,-,-6,10,3,16,-
1416,2,16,不動産業，物品賃貸業,2,13308,奥多摩町,13,15,1,2,-2,10,5,12,1
1417,2,17,学術研究，専門・技術サービス業,2,13308,奥多摩町,45,33,12,9,12,24,2,12,1
1418,2,18,宿泊業，飲食サービス業,2,13308,奥多摩町,251,206,47,126,45,77,9,32,1
1419,2,19,生活関連サービス業，娯楽業,2,13308,奥多摩町,87,80,12,45,7,30,4,23,1
1420,2,20,教育，学習支援業,2,13308,奥多摩町,113,79,3,50,34,60,5,26,2
1421,2,21,医療，福祉,2,13308,奥多摩町,473,381,5,260,92,207,25,115,3
1422,2,22,複合サービス事業,2,13308,奥多摩町,32,24,-,9,8,23,1,15,-
1423,2,23,サービス業（他に分類されないもの）,2,13308,奥多摩町,160,173,11,104,-13,44,7,57,3
1424,2,24,公務（他に分類されるものを除く）,2,13308,奥多摩町,185,121,10,88,64,87,2,23,2
1425,1,25,分類不能の産業,2,13308,奥多摩町,17,12,1,2,5,10,4,5,2
